LastName,FirstName,DatasetID,Dataset,SpeciesName,AccSpeciesID,AccSpeciesName,ObservationID,ObsDataID,TraitID,TraitName,DataID,DataName,OriglName,OrigValueStr,OrigUnitStr,ValueKindName,OrigUncertaintyStr,UncertaintyName,Replicates,StdValue,UnitName,RelUncertaintyPercent,OrigObsDataID,ErrorRisk,Reference,Comment,StdValueStr,V29
Sheremetev,Serge,412,The Global Leaf Traits,Lotus corniculatus,34249,Lotus corniculatus,3085075,34194751,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",54,"Leaf water content per leaf water-saturated mass (LWC, 1-LDMC)",WCf,74.5,gH2O / 100 g fresh mass,Single,,,,0.255,g/g,NA,NA,1.28303,unpub.,gH2O/g fresh mass,,NA
Sheremetev,Serge,412,The Global Leaf Traits,Lotus corniculatus,34249,Lotus corniculatus,3085076,34194832,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",258,Leaf dry matter content per leaf water-saturated mass (LDMC),LDMC,300,mg/g,Single,,,,0.3,g/g,NA,6693850,1.72058,unpub.,mg g-1,,NA
Sheremetev,Serge,412,The Global Leaf Traits,Lotus corniculatus,34249,Lotus corniculatus,3085076,34194835,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",54,"Leaf water content per leaf water-saturated mass (LWC, 1-LDMC)",WCf,70,gH2O / 100 g fresh mass,Single,,,,0.3,g/g,NA,NA,2.39372,unpub.,gH2O/g fresh mass,,NA
Sheremetev,Serge,412,The Global Leaf Traits,Cirsium arvense,13016,Cirsium arvense,3085085,34195566,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",258,Leaf dry matter content per leaf water-saturated mass (LDMC),LDMC,129,mg/g,Single,,,,0.129,g/g,NA,6694003,1.93368,unpub.,mg g-1,,NA
Sheremetev,Serge,412,The Global Leaf Traits,Cirsium arvense,13016,Cirsium arvense,3085085,34195569,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",54,"Leaf water content per leaf water-saturated mass (LWC, 1-LDMC)",WCf,87.1,gH2O / 100 g fresh mass,Single,,,,0.129,g/g,NA,NA,2.35465,unpub.,gH2O/g fresh mass,,NA
Sheremetev,Serge,412,The Global Leaf Traits,Cirsium arvense,13016,Cirsium arvense,3085086,34195652,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",258,Leaf dry matter content per leaf water-saturated mass (LDMC),LDMC,100,mg/g,Single,,,,0.1,g/g,NA,6694020,2.99981,unpub.,mg g-1,,NA
Sheremetev,Serge,412,The Global Leaf Traits,Cirsium arvense,13016,Cirsium arvense,3085086,34195655,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",54,"Leaf water content per leaf water-saturated mass (LWC, 1-LDMC)",WCf,90,gH2O / 100 g fresh mass,Single,,,,0.1,g/g,NA,NA,3.99337,unpub.,gH2O/g fresh mass,,NA
Sheremetev,Serge,412,The Global Leaf Traits,Cirsium arvense,13016,Cirsium arvense,3085229,34207667,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",258,Leaf dry matter content per leaf water-saturated mass (LDMC),LDMC,208,mg/g,Single,,,,0.208,g/g,NA,6696451,1.2918,unpub.,mg g-1,,NA
Sheremetev,Serge,412,The Global Leaf Traits,Cirsium arvense,13016,Cirsium arvense,3085229,34207670,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",54,"Leaf water content per leaf water-saturated mass (LWC, 1-LDMC)",WCf,79.2,gH2O / 100 g fresh mass,Single,,,,0.208,g/g,NA,NA,1.0118,unpub.,gH2O/g fresh mass,,NA
Sheremetev,Serge,412,The Global Leaf Traits,Cirsium arvense,13016,Cirsium arvense,3085230,34207753,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",258,Leaf dry matter content per leaf water-saturated mass (LDMC),LDMC,200,mg/g,Single,,,,0.2,g/g,NA,6696468,1.06197,unpub.,mg g-1,,NA
Sheremetev,Serge,412,The Global Leaf Traits,Cirsium arvense,13016,Cirsium arvense,3085230,34207756,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",54,"Leaf water content per leaf water-saturated mass (LWC, 1-LDMC)",WCf,80,gH2O / 100 g fresh mass,Single,,,,0.2,g/g,NA,NA,0.870845,unpub.,gH2O/g fresh mass,,NA
Sheremetev,Serge,412,The Global Leaf Traits,Cirsium arvense,13016,Cirsium arvense,3085231,34207839,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",258,Leaf dry matter content per leaf water-saturated mass (LDMC),LDMC,143,mg/g,Single,,,,0.143,g/g,NA,6696485,1.54502,unpub.,mg g-1,,NA
Sheremetev,Serge,412,The Global Leaf Traits,Cirsium arvense,13016,Cirsium arvense,3085231,34207842,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",54,"Leaf water content per leaf water-saturated mass (LWC, 1-LDMC)",WCf,85.7,gH2O / 100 g fresh mass,Single,,,,0.143,g/g,NA,NA,1.93603,unpub.,gH2O/g fresh mass,,NA
Sheremetev,Serge,412,The Global Leaf Traits,Cirsium arvense,13016,Cirsium arvense,3085232,34207925,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",258,Leaf dry matter content per leaf water-saturated mass (LDMC),LDMC,236,mg/g,Single,,,,0.236,g/g,NA,6696502,2.03187,unpub.,mg g-1,,NA
Sheremetev,Serge,412,The Global Leaf Traits,Cirsium arvense,13016,Cirsium arvense,3085232,34207928,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",54,"Leaf water content per leaf water-saturated mass (LWC, 1-LDMC)",WCf,76.4,gH2O / 100 g fresh mass,Single,,,,0.236,g/g,NA,NA,1.87491,unpub.,gH2O/g fresh mass,,NA
Sheremetev,Serge,412,The Global Leaf Traits,Cirsium arvense,13016,Cirsium arvense,3085233,34208011,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",258,Leaf dry matter content per leaf water-saturated mass (LDMC),LDMC,186,mg/g,Single,,,,0.186,g/g,NA,6696519,0.865728,unpub.,mg g-1,,NA
Sheremetev,Serge,412,The Global Leaf Traits,Cirsium arvense,13016,Cirsium arvense,3085233,34208014,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",54,"Leaf water content per leaf water-saturated mass (LWC, 1-LDMC)",WCf,81.4,gH2O / 100 g fresh mass,Single,,,,0.186,g/g,NA,NA,1.04665,unpub.,gH2O/g fresh mass,,NA
Sheremetev,Serge,412,The Global Leaf Traits,Cirsium arvense,13016,Cirsium arvense,3085234,34208097,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",258,Leaf dry matter content per leaf water-saturated mass (LDMC),LDMC,173,mg/g,Single,,,,0.173,g/g,NA,6696536,1.02631,unpub.,mg g-1,,NA
Sheremetev,Serge,412,The Global Leaf Traits,Cirsium arvense,13016,Cirsium arvense,3085234,34208100,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",54,"Leaf water content per leaf water-saturated mass (LWC, 1-LDMC)",WCf,82.7,gH2O / 100 g fresh mass,Single,,,,0.173,g/g,NA,NA,1.22217,unpub.,gH2O/g fresh mass,,NA
Sheremetev,Serge,412,The Global Leaf Traits,Cirsium arvense,13016,Cirsium arvense,3085235,34208183,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",258,Leaf dry matter content per leaf water-saturated mass (LDMC),LDMC,177,mg/g,Single,,,,0.177,g/g,NA,6696553,0.975648,unpub.,mg g-1,,NA
Sheremetev,Serge,412,The Global Leaf Traits,Cirsium arvense,13016,Cirsium arvense,3085235,34208186,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",54,"Leaf water content per leaf water-saturated mass (LWC, 1-LDMC)",WCf,82.3,gH2O / 100 g fresh mass,Single,,,,0.177,g/g,NA,NA,1.1668,unpub.,gH2O/g fresh mass,,NA
Sheremetev,Serge,412,The Global Leaf Traits,Cirsium arvense,13016,Cirsium arvense,3085236,34208269,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",258,Leaf dry matter content per leaf water-saturated mass (LDMC),LDMC,200,mg/g,Single,,,,0.2,g/g,NA,6696468,1.06197,unpub.,mg g-1,,NA
Sheremetev,Serge,412,The Global Leaf Traits,Cirsium arvense,13016,Cirsium arvense,3085236,34208272,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",54,"Leaf water content per leaf water-saturated mass (LWC, 1-LDMC)",WCf,80,gH2O / 100 g fresh mass,Single,,,,0.2,g/g,NA,34207756,0.870845,unpub.,gH2O/g fresh mass,,NA
Sheremetev,Serge,412,The Global Leaf Traits,Cirsium arvense,13016,Cirsium arvense,3085237,34208355,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",258,Leaf dry matter content per leaf water-saturated mass (LDMC),LDMC,148,mg/g,Single,,,,0.148,g/g,NA,6696587,1.41538,unpub.,mg g-1,,NA
Sheremetev,Serge,412,The Global Leaf Traits,Cirsium arvense,13016,Cirsium arvense,3085237,34208358,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",54,"Leaf water content per leaf water-saturated mass (LWC, 1-LDMC)",WCf,85.2,gH2O / 100 g fresh mass,Single,,,,0.148,g/g,NA,NA,1.79639,unpub.,gH2O/g fresh mass,,NA
Sheremetev,Serge,412,The Global Leaf Traits,Taraxacum officinale,99439,Taraxacum campylodes,3085375,34219878,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",258,Leaf dry matter content per leaf water-saturated mass (LDMC),LDMC,176,mg/g,Single,,,,0.176,g/g,NA,6698933,0.988205,unpub.,mg g-1,,NA
Sheremetev,Serge,412,The Global Leaf Traits,Taraxacum officinale,99439,Taraxacum campylodes,3085375,34219881,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",54,"Leaf water content per leaf water-saturated mass (LWC, 1-LDMC)",WCf,82.4,gH2O / 100 g fresh mass,Single,,,,0.176,g/g,NA,NA,1.18052,unpub.,gH2O/g fresh mass,,NA
Sheremetev,Serge,412,The Global Leaf Traits,Lotus corniculatus,34249,Lotus corniculatus,3085389,34221027,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",258,Leaf dry matter content per leaf water-saturated mass (LDMC),LDMC,206,mg/g,Single,,,,0.206,g/g,NA,6699171,1.39664,unpub.,mg g-1,,NA
Sheremetev,Serge,412,The Global Leaf Traits,Lotus corniculatus,34249,Lotus corniculatus,3085389,34221030,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",54,"Leaf water content per leaf water-saturated mass (LWC, 1-LDMC)",WCf,79.4,gH2O / 100 g fresh mass,Single,,,,0.206,g/g,NA,NA,1.62966,unpub.,gH2O/g fresh mass,,NA
Sheremetev,Serge,412,The Global Leaf Traits,Taraxacum officinale,99439,Taraxacum campylodes,3085470,34227699,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",258,Leaf dry matter content per leaf water-saturated mass (LDMC),LDMC,184,mg/g,Single,,,,0.184,g/g,NA,6700548,0.889688,unpub.,mg g-1,,NA
Sheremetev,Serge,412,The Global Leaf Traits,Taraxacum officinale,99439,Taraxacum campylodes,3085470,34227702,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",54,"Leaf water content per leaf water-saturated mass (LWC, 1-LDMC)",WCf,81.6,gH2O / 100 g fresh mass,Single,,,,0.184,g/g,NA,NA,1.07284,unpub.,gH2O/g fresh mass,,NA
Sheremetev,Serge,412,The Global Leaf Traits,Clinopodium vulgare,13561,Clinopodium vulgare,3089008,34507280,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",258,Leaf dry matter content per leaf water-saturated mass (LDMC),LDMC,260.53215078,mg/g,Single,,,,0.26053215078,g/g,NA,9396644,0.700688,unpub.,mg g-1,,NA
Sheremetev,Serge,412,The Global Leaf Traits,Clinopodium vulgare,13561,Clinopodium vulgare,3089008,34507283,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",54,"Leaf water content per leaf water-saturated mass (LWC, 1-LDMC)",WCf,73.946784922,gH2O / 100 g fresh mass,Single,,,,0.26053215078,g/g,NA,NA,0.637079,unpub.,gH2O/g fresh mass,,NA
Sheremetev,Serge,412,The Global Leaf Traits,Clinopodium vulgare,13561,Clinopodium vulgare,3089009,34507359,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",258,Leaf dry matter content per leaf water-saturated mass (LDMC),LDMC,278.17403709,mg/g,Single,,,,0.27817403709,g/g,NA,9396658,0.890868,unpub.,mg g-1,,NA
Sheremetev,Serge,412,The Global Leaf Traits,Clinopodium vulgare,13561,Clinopodium vulgare,3089009,34507362,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",54,"Leaf water content per leaf water-saturated mass (LWC, 1-LDMC)",WCf,72.182596291,gH2O / 100 g fresh mass,Single,,,,0.27817403709,g/g,NA,NA,0.849577,unpub.,gH2O/g fresh mass,,NA
Sheremetev,Serge,412,The Global Leaf Traits,Clinopodium vulgare,13561,Clinopodium vulgare,3089010,34507438,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",258,Leaf dry matter content per leaf water-saturated mass (LDMC),LDMC,292.01430274,mg/g,Single,,,,0.29201430274,g/g,NA,9396672,1.03181,unpub.,mg g-1,,NA
Sheremetev,Serge,412,The Global Leaf Traits,Clinopodium vulgare,13561,Clinopodium vulgare,3089010,34507441,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",54,"Leaf water content per leaf water-saturated mass (LWC, 1-LDMC)",WCf,70.798569726,gH2O / 100 g fresh mass,Single,,,,0.29201430274,g/g,NA,NA,1.00705,unpub.,gH2O/g fresh mass,,NA
Sheremetev,Serge,412,The Global Leaf Traits,Clinopodium vulgare,13561,Clinopodium vulgare,3089011,34507517,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",258,Leaf dry matter content per leaf water-saturated mass (LDMC),LDMC,231.50816523,mg/g,Single,,,,0.23150816523,g/g,NA,9396686,0.960288,unpub.,mg g-1,,NA
Sheremetev,Serge,412,The Global Leaf Traits,Clinopodium vulgare,13561,Clinopodium vulgare,3089011,34507520,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",54,"Leaf water content per leaf water-saturated mass (LWC, 1-LDMC)",WCf,76.849183477,gH2O / 100 g fresh mass,Single,,,,0.23150816523,g/g,NA,NA,1.07258,unpub.,gH2O/g fresh mass,,NA
Sheremetev,Serge,412,The Global Leaf Traits,Clinopodium vulgare,13561,Clinopodium vulgare,3089012,34507596,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",258,Leaf dry matter content per leaf water-saturated mass (LDMC),LDMC,265.87301587,mg/g,Single,,,,0.26587301587,g/g,NA,9396700,0.759589,unpub.,mg g-1,,NA
Sheremetev,Serge,412,The Global Leaf Traits,Clinopodium vulgare,13561,Clinopodium vulgare,3089012,34507599,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",54,"Leaf water content per leaf water-saturated mass (LWC, 1-LDMC)",WCf,73.412698413,gH2O / 100 g fresh mass,Single,,,,0.26587301587,g/g,NA,NA,0.702892,unpub.,gH2O/g fresh mass,,NA
Sheremetev,Serge,412,The Global Leaf Traits,Clinopodium vulgare,13561,Clinopodium vulgare,3089013,34507675,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",258,Leaf dry matter content per leaf water-saturated mass (LDMC),LDMC,287.71551724,mg/g,Single,,,,0.28771551724,g/g,NA,9396714,0.988759,unpub.,mg g-1,,NA
Sheremetev,Serge,412,The Global Leaf Traits,Clinopodium vulgare,13561,Clinopodium vulgare,3089013,34507678,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",54,"Leaf water content per leaf water-saturated mass (LWC, 1-LDMC)",WCf,71.228448276,gH2O / 100 g fresh mass,Single,,,,0.28771551724,g/g,NA,NA,0.958956,unpub.,gH2O/g fresh mass,,NA
Sheremetev,Serge,412,The Global Leaf Traits,Clinopodium vulgare,13561,Clinopodium vulgare,3089014,34507754,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",258,Leaf dry matter content per leaf water-saturated mass (LDMC),LDMC,245.02487562,mg/g,Single,,,,0.24502487562,g/g,NA,9396728,0.62777,unpub.,mg g-1,,NA
Sheremetev,Serge,412,The Global Leaf Traits,Clinopodium vulgare,13561,Clinopodium vulgare,3089014,34507757,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",54,"Leaf water content per leaf water-saturated mass (LWC, 1-LDMC)",WCf,75.497512438,gH2O / 100 g fresh mass,Single,,,,0.24502487562,g/g,NA,NA,0.684775,unpub.,gH2O/g fresh mass,,NA
Sheremetev,Serge,412,The Global Leaf Traits,Clinopodium vulgare,13561,Clinopodium vulgare,3089015,34507833,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",258,Leaf dry matter content per leaf water-saturated mass (LDMC),LDMC,301.47058824,mg/g,Single,,,,0.30147058824,g/g,NA,9396742,1.14272,unpub.,mg g-1,,NA
Sheremetev,Serge,412,The Global Leaf Traits,Clinopodium vulgare,13561,Clinopodium vulgare,3089015,34507836,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",54,"Leaf water content per leaf water-saturated mass (LWC, 1-LDMC)",WCf,69.852941176,gH2O / 100 g fresh mass,Single,,,,0.30147058824,g/g,NA,NA,1.11041,unpub.,gH2O/g fresh mass,,NA
Sheremetev,Serge,412,The Global Leaf Traits,Clinopodium vulgare,13561,Clinopodium vulgare,3089016,34507912,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",258,Leaf dry matter content per leaf water-saturated mass (LDMC),LDMC,216.69626998,mg/g,Single,,,,0.21669626998,g/g,NA,9396756,1.34774,unpub.,mg g-1,,NA
Sheremetev,Serge,412,The Global Leaf Traits,Clinopodium vulgare,13561,Clinopodium vulgare,3089016,34507915,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",54,"Leaf water content per leaf water-saturated mass (LWC, 1-LDMC)",WCf,78.330373002,gH2O / 100 g fresh mass,Single,,,,0.21669626998,g/g,NA,NA,1.52445,unpub.,gH2O/g fresh mass,,NA
Sheremetev,Serge,412,The Global Leaf Traits,Clinopodium vulgare,13561,Clinopodium vulgare,3089017,34507991,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",258,Leaf dry matter content per leaf water-saturated mass (LDMC),LDMC,306.22009569,mg/g,Single,,,,0.30622009569,g/g,NA,9396770,1.21734,unpub.,mg g-1,,NA
Sheremetev,Serge,412,The Global Leaf Traits,Clinopodium vulgare,13561,Clinopodium vulgare,3089017,34507994,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",54,"Leaf water content per leaf water-saturated mass (LWC, 1-LDMC)",WCf,69.377990431,gH2O / 100 g fresh mass,Single,,,,0.30622009569,g/g,NA,NA,1.16111,unpub.,gH2O/g fresh mass,,NA
Sheremetev,Serge,412,The Global Leaf Traits,Taraxacum officinale,99439,Taraxacum campylodes,3103060,35603270,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",258,Leaf dry matter content per leaf water-saturated mass (LDMC),LDMC,171.2,mg/g,Single,,,,0.1712,g/g,NA,10272735,1.04949,unpub.,mg g-1,,NA
Sheremetev,Serge,412,The Global Leaf Traits,Taraxacum officinale,99439,Taraxacum campylodes,3103060,35603272,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",54,"Leaf water content per leaf water-saturated mass (LWC, 1-LDMC)",WCf,82.88,gH2O / 100 g fresh mass,Single,,,,0.1712,g/g,NA,NA,1.24751,unpub.,gH2O/g fresh mass,,NA
Sheremetev,Serge,412,The Global Leaf Traits,Taraxacum officinale,99439,Taraxacum campylodes,3103061,35603354,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",258,Leaf dry matter content per leaf water-saturated mass (LDMC),LDMC,183.2,mg/g,Single,,,,0.1832,g/g,NA,10272740,0.899345,unpub.,mg g-1,,NA
Sheremetev,Serge,412,The Global Leaf Traits,Taraxacum officinale,99439,Taraxacum campylodes,3103061,35603356,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",54,"Leaf water content per leaf water-saturated mass (LWC, 1-LDMC)",WCf,81.68,gH2O / 100 g fresh mass,Single,,,,0.1832,g/g,NA,NA,1.08339,unpub.,gH2O/g fresh mass,,NA
Sheremetev,Serge,412,The Global Leaf Traits,Agrimonia eupatoria,1810,Agrimonia eupatoria,3107091,35912970,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",258,Leaf dry matter content per leaf water-saturated mass (LDMC),LDMC,402.884,mg/g,Single,,,,0.402884,g/g,NA,10364815,1.81037,unpub.,mg g-1,,NA
Sheremetev,Serge,412,The Global Leaf Traits,Agrimonia eupatoria,1810,Agrimonia eupatoria,3107091,35912973,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",54,"Leaf water content per leaf water-saturated mass (LWC, 1-LDMC)",WCf,59.7116,gH2O / 100 g fresh mass,Single,,,,0.402884,g/g,NA,NA,1.74363,unpub.,gH2O/g fresh mass,,NA
Sheremetev,Serge,412,The Global Leaf Traits,Brachypodium pinnatum,8151,Brachypodium pinnatum,3107096,35913370,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",258,Leaf dry matter content per leaf water-saturated mass (LDMC),LDMC,509.906,mg/g,Single,,,,0.509906,g/g,NA,10364880,3.31394,unpub.,mg g-1,,NA
Sheremetev,Serge,412,The Global Leaf Traits,Brachypodium pinnatum,8151,Brachypodium pinnatum,3107096,35913373,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",54,"Leaf water content per leaf water-saturated mass (LWC, 1-LDMC)",WCf,49.0094,gH2O / 100 g fresh mass,Single,,,,0.509906,g/g,NA,NA,2.93421,unpub.,gH2O/g fresh mass,,NA
Sheremetev,Serge,412,The Global Leaf Traits,Lotus corniculatus,34249,Lotus corniculatus,3107117,35915119,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",258,Leaf dry matter content per leaf water-saturated mass (LDMC),LDMC,701.85285714,mg/g,Single,,,,0.70185285714,g/g,NA,10365257,6.70115,unpub.,mg g-1,,NA
Sheremetev,Serge,412,The Global Leaf Traits,Lotus corniculatus,34249,Lotus corniculatus,3107117,35915123,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",54,"Leaf water content per leaf water-saturated mass (LWC, 1-LDMC)",WCf,29.814714286,gH2O / 100 g fresh mass,Single,,,,0.70185285714,g/g,NA,NA,8.20241,unpub.,gH2O/g fresh mass,,NA
Sheremetev,Serge,412,The Global Leaf Traits,Primula veris,44078,Primula veris,3107125,35915784,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",258,Leaf dry matter content per leaf water-saturated mass (LDMC),LDMC,195.38294118,mg/g,Single,,,,0.19538294118,g/g,NA,10365374,0.769654,unpub.,mg g-1,,NA
Sheremetev,Serge,412,The Global Leaf Traits,Primula veris,44078,Primula veris,3107125,35915788,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",54,"Leaf water content per leaf water-saturated mass (LWC, 1-LDMC)",WCf,80.461705882,gH2O / 100 g fresh mass,Single,,,,0.19538294118,g/g,NA,NA,0.927425,unpub.,gH2O/g fresh mass,,NA
Sheremetev,Serge,412,The Global Leaf Traits,Clinopodium vulgare,13561,Clinopodium vulgare,3109125,36076840,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",258,Leaf dry matter content per leaf water-saturated mass (LDMC),LDMC,260.53215078,mg/g,Single,,,,0.26053215078,g/g,NA,9396644,0.700688,unpub.,mg g-1,,NA
Sheremetev,Serge,412,The Global Leaf Traits,Clinopodium vulgare,13561,Clinopodium vulgare,3109125,36076843,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",54,"Leaf water content per leaf water-saturated mass (LWC, 1-LDMC)",WCf,73.946784922,gH2O / 100 g fresh mass,Single,,,,0.26053215078,g/g,NA,34507283,0.637079,unpub.,gH2O/g fresh mass,,NA
Sheremetev,Serge,412,The Global Leaf Traits,Clinopodium vulgare,13561,Clinopodium vulgare,3109126,36076919,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",258,Leaf dry matter content per leaf water-saturated mass (LDMC),LDMC,278.17403709,mg/g,Single,,,,0.27817403709,g/g,NA,9396658,0.890868,unpub.,mg g-1,,NA
Sheremetev,Serge,412,The Global Leaf Traits,Clinopodium vulgare,13561,Clinopodium vulgare,3109126,36076922,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",54,"Leaf water content per leaf water-saturated mass (LWC, 1-LDMC)",WCf,72.182596291,gH2O / 100 g fresh mass,Single,,,,0.27817403709,g/g,NA,34507362,0.849577,unpub.,gH2O/g fresh mass,,NA
Sheremetev,Serge,412,The Global Leaf Traits,Clinopodium vulgare,13561,Clinopodium vulgare,3109127,36076998,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",258,Leaf dry matter content per leaf water-saturated mass (LDMC),LDMC,292.01430274,mg/g,Single,,,,0.29201430274,g/g,NA,9396672,1.03181,unpub.,mg g-1,,NA
Sheremetev,Serge,412,The Global Leaf Traits,Clinopodium vulgare,13561,Clinopodium vulgare,3109127,36077001,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",54,"Leaf water content per leaf water-saturated mass (LWC, 1-LDMC)",WCf,70.798569726,gH2O / 100 g fresh mass,Single,,,,0.29201430274,g/g,NA,34507441,1.00705,unpub.,gH2O/g fresh mass,,NA
Sheremetev,Serge,412,The Global Leaf Traits,Clinopodium vulgare,13561,Clinopodium vulgare,3109128,36077077,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",258,Leaf dry matter content per leaf water-saturated mass (LDMC),LDMC,231.50816523,mg/g,Single,,,,0.23150816523,g/g,NA,9396686,0.960288,unpub.,mg g-1,,NA
Sheremetev,Serge,412,The Global Leaf Traits,Clinopodium vulgare,13561,Clinopodium vulgare,3109128,36077080,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",54,"Leaf water content per leaf water-saturated mass (LWC, 1-LDMC)",WCf,76.849183477,gH2O / 100 g fresh mass,Single,,,,0.23150816523,g/g,NA,34507520,1.07258,unpub.,gH2O/g fresh mass,,NA
Sheremetev,Serge,412,The Global Leaf Traits,Clinopodium vulgare,13561,Clinopodium vulgare,3109129,36077156,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",258,Leaf dry matter content per leaf water-saturated mass (LDMC),LDMC,265.87301587,mg/g,Single,,,,0.26587301587,g/g,NA,9396700,0.759589,unpub.,mg g-1,,NA
Sheremetev,Serge,412,The Global Leaf Traits,Clinopodium vulgare,13561,Clinopodium vulgare,3109129,36077159,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",54,"Leaf water content per leaf water-saturated mass (LWC, 1-LDMC)",WCf,73.412698413,gH2O / 100 g fresh mass,Single,,,,0.26587301587,g/g,NA,34507599,0.702892,unpub.,gH2O/g fresh mass,,NA
Sheremetev,Serge,412,The Global Leaf Traits,Clinopodium vulgare,13561,Clinopodium vulgare,3109130,36077235,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",258,Leaf dry matter content per leaf water-saturated mass (LDMC),LDMC,287.71551724,mg/g,Single,,,,0.28771551724,g/g,NA,9396714,0.988759,unpub.,mg g-1,,NA
